Tree_ID,Original_FASTA_ID,Hill_ID,Transcript_ID,Species,Species_code,Gene_symbol,Family,Protein_accession,Accession_ID,NCBI_description,Database_source
AaegGR48,AaegGR48,,,Aedes aegypti,Aaeg,GR48,GR,AaegGr48,AaegGr48,gustatory receptor 48 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR49,AaegGR49,,,Aedes aegypti,Aaeg,GR49,GR,AaegGr49,AaegGr49,gustatory receptor 49 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR50,AaegGR50,,,Aedes aegypti,Aaeg,GR50,GR,AaegGr50,AaegGr50,gustatory receptor 50 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR53,AaegGR53,,,Aedes aegypti,Aaeg,GR53,GR,AaegGr53,AaegGr53,Gustatory receptor GR53 [Aedes aegypti]; gene name based on Drosophila ortholog nomenclature; see accompanying FASTA for sequence,VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR54,AaegGR54,,,Aedes aegypti,Aaeg,GR54,GR,AaegGr54,AaegGr54,gustatory receptor 54 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR55,AaegGR55,,,Aedes aegypti,Aaeg,GR55,GR,AaegGr55,AaegGr55,gustatory receptor 55 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR56,AaegGR56,,,Aedes aegypti,Aaeg,GR56,GR,AaegGr56,AaegGr56,gustatory receptor 56 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR57,AaegGR57,,,Aedes aegypti,Aaeg,GR57,GR,AaegGr57,AaegGr57,gustatory receptor 57 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR58,AaegGR58,,,Aedes aegypti,Aaeg,GR58,GR,AaegGr58,AaegGr58,gustatory receptor 58 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR59,AaegGR59,,,Aedes aegypti,Aaeg,GR59,GR,AaegGr59,AaegGr59,gustatory receptor 59 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR60a,AaegGR60a,,,Aedes aegypti,Aaeg,GR60a,GR,AaegGr60a,AaegGr60a,gustatory receptor 60 isoform Gr60a [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR60b,AaegGR60b,,,Aedes aegypti,Aaeg,GR60b,GR,AaegGr60b,AaegGr60b,gustatory receptor 60 isoform Gr60b [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR60c,AaegGR60c,,,Aedes aegypti,Aaeg,GR60c,GR,AaegGr60c,AaegGr60c,gustatory receptor 60 isoform Gr60c [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR60d,AaegGR60d,,,Aedes aegypti,Aaeg,GR60d,GR,AaegGr60d,AaegGr60d,gustatory receptor 60 isoform Gr60d [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR61a,AaegGR61a,,,Aedes aegypti,Aaeg,GR61a,GR,AaegGr61a,AaegGr61a,gustatory receptor 61 isoform Gr61a [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR61b,AaegGR61b,,,Aedes aegypti,Aaeg,GR61b,GR,AaegGr61b,AaegGr61b,gustatory receptor 61 isoform Gr61b [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR62,AaegGR62,,,Aedes aegypti,Aaeg,GR62,GR,AaegGr62,AaegGr62,gustatory receptor 62 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR63,AaegGR63,,,Aedes aegypti,Aaeg,GR63,GR,AaegGr63,AaegGr63,Gustatory receptor GR63 [Aedes aegypti]; gene name based on Drosophila ortholog nomenclature; see accompanying FASTA for sequence,VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR64,AaegGR64,,,Aedes aegypti,Aaeg,GR64,GR,AaegGr64,AaegGr64,gustatory receptor 64 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR65,AaegGR65,,,Aedes aegypti,Aaeg,GR65,GR,AaegGr65,AaegGr65,gustatory receptor 65 isoform 2 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR66,AaegGR66,,,Aedes aegypti,Aaeg,GR66,GR,AaegGr66,AaegGr66,gustatory receptor 66 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR67a,AaegGR67a,,,Aedes aegypti,Aaeg,GR67a,GR,AaegGr67a,AaegGr67a,gustatory receptor 67 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR67b,AaegGR67b,,,Aedes aegypti,Aaeg,GR67b,GR,AaegGr67b,AaegGr67b,gustatory receptor 67 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR67c,AaegGR67c,,,Aedes aegypti,Aaeg,GR67c,GR,AaegGr67c,AaegGr67c,gustatory receptor 67 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR67d,AaegGR67d,,,Aedes aegypti,Aaeg,GR67d,GR,AaegGr67d,AaegGr67d,gustatory receptor 67 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR67e,AaegGR67e,,,Aedes aegypti,Aaeg,GR67e,GR,AaegGr67e,AaegGr67e,gustatory receptor 67 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR68,AaegGR68,,,Aedes aegypti,Aaeg,GR68,GR,AaegGr68,AaegGr68,gustatory receptor 68 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR69,AaegGR69,,,Aedes aegypti,Aaeg,GR69,GR,AaegGr69,AaegGr69,gustatory receptor 69 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR72,AaegGR72,,,Aedes aegypti,Aaeg,GR72,GR,AaegGr72,AaegGr72,gustatory receptor 72 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR73,AaegGR73,,,Aedes aegypti,Aaeg,GR73,GR,AaegGr73,AaegGr73,gustatory receptor 73 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR74a,AaegGR74a,,,Aedes aegypti,Aaeg,GR74a,GR,AaegGr74a,AaegGr74a,gustatory receptor 72 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR74b,AaegGR74b,,,Aedes aegypti,Aaeg,GR74b,GR,AaegGr74b,AaegGr74b,Gustatory receptor GR74b [Aedes aegypti]; gene name based on Drosophila ortholog nomenclature; see accompanying FASTA for sequence,VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR74c,AaegGR74c,,,Aedes aegypti,Aaeg,GR74c,GR,AaegGr74c,AaegGr74c,Gustatory receptor GR74c [Aedes aegypti]; gene name based on Drosophila ortholog nomenclature; see accompanying FASTA for sequence,VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR74d,AaegGR74d,,,Aedes aegypti,Aaeg,GR74d,GR,AaegGr74d,AaegGr74d,Gustatory receptor GR74d [Aedes aegypti]; gene name based on Drosophila ortholog nomenclature; see accompanying FASTA for sequence,VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR74e,AaegGR74e,,,Aedes aegypti,Aaeg,GR74e,GR,AaegGr74e,AaegGr74e,Gustatory receptor GR74e [Aedes aegypti]; gene name based on Drosophila ortholog nomenclature; see accompanying FASTA for sequence,VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR75,AaegGR75,,,Aedes aegypti,Aaeg,GR75,GR,AaegGr75,AaegGr75,gustatory receptor 75 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR76,AaegGR76,,,Aedes aegypti,Aaeg,GR76,GR,AaegGr76,AaegGr76,gustatory receptor 76 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR77,AaegGR77,,,Aedes aegypti,Aaeg,GR77,GR,AaegGr77,AaegGr77,gustatory receptor 77 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR78,AaegGR78,,,Aedes aegypti,Aaeg,GR78,GR,AaegGr78,AaegGr78,gustatory receptor 78 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR79,AaegGR79,,,Aedes aegypti,Aaeg,GR79,GR,AaegGr79,AaegGr79,gustatory receptor 79 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR80,AaegGR80,,,Aedes aegypti,Aaeg,GR80,GR,AaegGr80,AaegGr80,gustatory receptor 80 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
AaegGR81,AaegGR81,,,Aedes aegypti,Aaeg,GR81,GR,AaegGr81,AaegGr81,gustatory receptor 81 [Aedes aegypti],VectorBase / Matthews et al. 2018 Nature (AaegL5; doi:10.1038/s41586-018-0692-z)
DmelGR2a,DmelGR2a,,,Drosophila melanogaster,Dmel,GR2a,GR,Q9W594.3,Q9W594.3,RecName: Full=Putative gustatory receptor 2a,FlyBase/NCBI
DmelGR5a,DmelGR5a,,,Drosophila melanogaster,Dmel,GR5a,GR,Q9W497.2,Q9W497.2,RecName: Full=Gustatory receptor 5a for trehalose; AltName: Full=Trehalose receptor,FlyBase/NCBI
DmelGR8a,DmelGR8a,,,Drosophila melanogaster,Dmel,GR8a,GR,Q9W367.1,Q9W367.1,RecName: Full=Gustatory receptor 8a,FlyBase/NCBI
DmelGR9a,DmelGR9a,,,Drosophila melanogaster,Dmel,GR9a,GR,Q8IRL8.1,Q8IRL8.1,RecName: Full=Putative gustatory receptor 9a,FlyBase/NCBI
DmelGR10a,DmelGR10a,,,Drosophila melanogaster,Dmel,GR10a,GR,P58950.1,P58950.1,RecName: Full=Gustatory receptor 10a,FlyBase/NCBI
DmelGR10b,DmelGR10b,,,Drosophila melanogaster,Dmel,GR10b,GR,Q9VYZ2.1,Q9VYZ2.1,RecName: Full=Putative gustatory receptor 10b,FlyBase/NCBI
DmelGR21a,DmelGR21a,,,Drosophila melanogaster,Dmel,GR21a,GR,Q9VPT1.3,Q9VPT1.3,RecName: Full=Gustatory and odorant receptor 21a,FlyBase/NCBI
DmelGR22a,DmelGR22a,,,Drosophila melanogaster,Dmel,GR22a,GR,P58951.2,P58951.2,RecName: Full=Putative gustatory receptor 22a,FlyBase/NCBI
DmelGR22b,DmelGR22b,,,Drosophila melanogaster,Dmel,GR22b,GR,P84180.1,P84180.1,RecName: Full=Putative gustatory receptor 22b,FlyBase/NCBI
DmelGR22c,DmelGR22c,,,Drosophila melanogaster,Dmel,GR22c,GR,P58952.3,P58952.3,RecName: Full=Putative gustatory receptor 22c,FlyBase/NCBI
DmelGR22d,DmelGR22d,,,Drosophila melanogaster,Dmel,GR22d,GR,P84181.2,P84181.2,RecName: Full=Putative gustatory receptor 22d,FlyBase/NCBI
DmelGR22e,DmelGR22e,,,Drosophila melanogaster,Dmel,GR22e,GR,P58953.1,P58953.1,RecName: Full=Gustatory receptor for bitter taste 22e,FlyBase/NCBI
DmelGR22f,DmelGR22f,,,Drosophila melanogaster,Dmel,GR22f,GR,P58954.1,P58954.1,RecName: Full=Putative gustatory receptor 22f,FlyBase/NCBI
DmelGR23aA,DmelGR23aA,,,Drosophila melanogaster,Dmel,GR23aA,GR,NP_523459.3,NP_523459.3,"gustatory receptor 23a, isoform C [Drosophila melanogaster]",FlyBase/NCBI
DmelGR23aB,DmelGR23aB,,,Drosophila melanogaster,Dmel,GR23aB,GR,NP_523459.3,NP_523459.3,"gustatory receptor 23a, isoform C [Drosophila melanogaster]",FlyBase/NCBI
DmelGR28a,DmelGR28a,,,Drosophila melanogaster,Dmel,GR28a,GR,Q9VM09.2,Q9VM09.2,RecName: Full=Putative gustatory receptor 28a,FlyBase/NCBI
DmelGR28bA,DmelGR28bA,,,Drosophila melanogaster,Dmel,GR28bA,GR,NP_995643.1,NP_995643.1,"gustatory receptor 28b, isoform B [Drosophila melanogaster]",FlyBase/NCBI
DmelGR28bB,DmelGR28bB,,,Drosophila melanogaster,Dmel,GR28bB,GR,NP_995643.1,NP_995643.1,"gustatory receptor 28b, isoform B [Drosophila melanogaster]",FlyBase/NCBI
DmelGR28bC,DmelGR28bC,,,Drosophila melanogaster,Dmel,GR28bC,GR,NP_995643.1,NP_995643.1,"gustatory receptor 28b, isoform B [Drosophila melanogaster]",FlyBase/NCBI
DmelGR28bD,DmelGR28bD,,,Drosophila melanogaster,Dmel,GR28bD,GR,NP_995643.1,NP_995643.1,"gustatory receptor 28b, isoform B [Drosophila melanogaster]",FlyBase/NCBI
DmelGR28bE,DmelGR28bE,,,Drosophila melanogaster,Dmel,GR28bE,GR,NP_995643.1,NP_995643.1,"gustatory receptor 28b, isoform B [Drosophila melanogaster]",FlyBase/NCBI
DmelGR32a,DmelGR32a,,,Drosophila melanogaster,Dmel,GR32a,GR,Q9VKJ7.3,Q9VKJ7.3,RecName: Full=Gustatory and pheromone receptor 32a,FlyBase/NCBI
DmelGR33a,DmelGR33a,,,Drosophila melanogaster,Dmel,GR33a,GR,Q9VKA5.3,Q9VKA5.3,RecName: Full=Gustatory and pheromone receptor 33a,FlyBase/NCBI
DmelGR36a,DmelGR36a,,,Drosophila melanogaster,Dmel,GR36a,GR,P58955.1,P58955.1,RecName: Full=Putative gustatory receptor 36a,FlyBase/NCBI
DmelGR36b,DmelGR36b,,,Drosophila melanogaster,Dmel,GR36b,GR,Q9VJF2.2,Q9VJF2.2,RecName: Full=Putative gustatory receptor 36b,FlyBase/NCBI
DmelGR36c,DmelGR36c,,,Drosophila melanogaster,Dmel,GR36c,GR,Q8INZ2.1,Q8INZ2.1,RecName: Full=Putative gustatory receptor 36c,FlyBase/NCBI
DmelGR39aA,DmelGR39aA,,,Drosophila melanogaster,Dmel,GR39aA,GR,NP_724332.1,NP_724332.1,"gustatory receptor 39a, isoform A [Drosophila melanogaster]",FlyBase/NCBI
DmelGR39aB,DmelGR39aB,,,Drosophila melanogaster,Dmel,GR39aB,GR,NP_724332.1,NP_724332.1,"gustatory receptor 39a, isoform A [Drosophila melanogaster]",FlyBase/NCBI
DmelGR39aC,DmelGR39aC,,,Drosophila melanogaster,Dmel,GR39aC,GR,NP_724332.1,NP_724332.1,"gustatory receptor 39a, isoform A [Drosophila melanogaster]",FlyBase/NCBI
DmelGR39aD,DmelGR39aD,,,Drosophila melanogaster,Dmel,GR39aD,GR,NP_724332.1,NP_724332.1,"gustatory receptor 39a, isoform A [Drosophila melanogaster]",FlyBase/NCBI
DmelGR39b,DmelGR39b,,,Drosophila melanogaster,Dmel,GR39b,GR,P58960.1,P58960.1,RecName: Full=Putative gustatory receptor 39b,FlyBase/NCBI
DmelGR43a,DmelGR43a,,,Drosophila melanogaster,Dmel,GR43a,GR,Q9V4K2.3,Q9V4K2.3,RecName: Full=Gustatory receptor for sugar taste 43a,FlyBase/NCBI
DmelGR47a,DmelGR47a,,,Drosophila melanogaster,Dmel,GR47a,GR,NP_523682.3,NP_523682.3,gustatory receptor 47a [Drosophila melanogaster],FlyBase/NCBI
DmelGR47b,DmelGR47b,,,Drosophila melanogaster,Dmel,GR47b,GR,P58961.2,P58961.2,RecName: Full=Putative gustatory receptor 47b,FlyBase/NCBI
DmelGR57a,DmelGR57a,,,Drosophila melanogaster,Dmel,GR57a,GR,Q9V969.1,Q9V969.1,RecName: Full=Putative gustatory receptor 57a,FlyBase/NCBI
DmelGR58a,DmelGR58a,,,Drosophila melanogaster,Dmel,GR58a,GR,P58962.1,P58962.1,RecName: Full=Putative gustatory receptor 58a,FlyBase/NCBI
DmelGR58b,DmelGR58b,,,Drosophila melanogaster,Dmel,GR58b,GR,Q9W2B1.2,Q9W2B1.2,RecName: Full=Putative gustatory receptor 58b,FlyBase/NCBI
DmelGR58c,DmelGR58c,,,Drosophila melanogaster,Dmel,GR58c,GR,Q9W2B2.3,Q9W2B2.3,RecName: Full=Putative gustatory receptor 58c,FlyBase/NCBI
DmelGR59a,DmelGR59a,,,Drosophila melanogaster,Dmel,GR59a,GR,NP_726287.2,NP_726287.2,gustatory receptor 59a [Drosophila melanogaster],FlyBase/NCBI
DmelGR59b,DmelGR59b,,,Drosophila melanogaster,Dmel,GR59b,GR,NP_523818.2,NP_523818.2,gustatory receptor 59b [Drosophila melanogaster],FlyBase/NCBI
DmelGR59c,DmelGR59c,,,Drosophila melanogaster,Dmel,GR59c,GR,Q9W1U5.2,Q9W1U5.2,RecName: Full=Putative gustatory receptor 59c,FlyBase/NCBI
DmelGR59d,DmelGR59d,,,Drosophila melanogaster,Dmel,GR59d,GR,P58985.1,P58985.1,RecName: Full=Putative gustatory receptor 59d,FlyBase/NCBI
DmelGR59e,DmelGR59e,,,Drosophila melanogaster,Dmel,GR59e,GR,Q9W1N6.2,Q9W1N6.2,RecName: Full=Putative gustatory receptor 59e,FlyBase/NCBI
DmelGR59f,DmelGR59f,,,Drosophila melanogaster,Dmel,GR59f,GR,Q9W1N5.2,Q9W1N5.2,RecName: Full=Putative gustatory receptor 59f,FlyBase/NCBI
DmelGR61a,DmelGR61a,,,Drosophila melanogaster,Dmel,GR61a,GR,Q9W0M2.2,Q9W0M2.2,RecName: Full=Gustatory receptor for sugar taste 61a,FlyBase/NCBI
DmelGR63a,DmelGR63a,,,Drosophila melanogaster,Dmel,GR63a,GR,Q9VZL7.1,Q9VZL7.1,RecName: Full=Gustatory and odorant receptor 63a,FlyBase/NCBI
DmelGR64a,DmelGR64a,,,Drosophila melanogaster,Dmel,GR64a,GR,P83293.1,P83293.1,RecName: Full=Gustatory receptor for sugar taste 64a,FlyBase/NCBI
DmelGR64b,DmelGR64b,,,Drosophila melanogaster,Dmel,GR64b,GR,P83294.1,P83294.1,RecName: Full=Gustatory receptor for sugar taste 64b,FlyBase/NCBI
DmelGR64c,DmelGR64c,,,Drosophila melanogaster,Dmel,GR64c,GR,P83295.1,P83295.1,RecName: Full=Gustatory receptor for sugar taste 64c,FlyBase/NCBI
DmelGR64d,DmelGR64d,,,Drosophila melanogaster,Dmel,GR64d,GR,Q9VZJ6.3,Q9VZJ6.3,RecName: Full=Gustatory receptor for sugar taste 64d,FlyBase/NCBI
DmelGR64e,DmelGR64e,,,Drosophila melanogaster,Dmel,GR64e,GR,P83296.2,P83296.2,RecName: Full=Gustatory receptor for sugar taste 64e,FlyBase/NCBI
DmelGR64f,DmelGR64f,,,Drosophila melanogaster,Dmel,GR64f,GR,P83297.2,P83297.2,RecName: Full=Gustatory receptor for sugar taste 64f,FlyBase/NCBI
DmelGR66a,DmelGR66a,,,Drosophila melanogaster,Dmel,GR66a,GR,Q9VSH2.3,Q9VSH2.3,RecName: Full=Gustatory receptor for bitter taste 66a,FlyBase/NCBI
DmelGR68a,DmelGR68a,,,Drosophila melanogaster,Dmel,GR68a,GR,Q9VTN0.2,Q9VTN0.2,RecName: Full=Gustatory receptor 68a,FlyBase/NCBI
DmelGR77a,DmelGR77a,,,Drosophila melanogaster,Dmel,GR77a,GR,Q8IPU5.1,Q8IPU5.1,RecName: Full=Putative gustatory receptor 77a,FlyBase/NCBI
DmelGR85a,DmelGR85a,,,Drosophila melanogaster,Dmel,GR85a,GR,Q8INM9.1,Q8INM9.1,RecName: Full=Putative gustatory receptor 85a,FlyBase/NCBI
DmelGR89a,DmelGR89a,,,Drosophila melanogaster,Dmel,GR89a,GR,Q9VEU0.2,Q9VEU0.2,RecName: Full=Putative gustatory receptor 89a,FlyBase/NCBI
DmelGR92a,DmelGR92a,,,Drosophila melanogaster,Dmel,GR92a,GR,Q8IN58.2,Q8IN58.2,RecName: Full=Putative gustatory receptor 92a,FlyBase/NCBI
DmelGR93a,DmelGR93a,,,Drosophila melanogaster,Dmel,GR93a,GR,Q9VD76.2,Q9VD76.2,RecName: Full=Gustatory receptor for bitter taste 93a,FlyBase/NCBI
DmelGR93b,DmelGR93b,,,Drosophila melanogaster,Dmel,GR93b,GR,Q8IN23.2,Q8IN23.2,RecName: Full=Putative gustatory receptor 93b,FlyBase/NCBI
DmelGR93c,DmelGR93c,,,Drosophila melanogaster,Dmel,GR93c,GR,Q9VD74.2,Q9VD74.2,RecName: Full=Putative gustatory receptor 93c,FlyBase/NCBI
DmelGR93d,DmelGR93d,,,Drosophila melanogaster,Dmel,GR93d,GR,NP_732666.1,NP_732666.1,gustatory receptor 93d [Drosophila melanogaster],FlyBase/NCBI
DmelGR94a,DmelGR94a,,,Drosophila melanogaster,Dmel,GR94a,GR,Q8IMZ5.1,Q8IMZ5.1,RecName: Full=Putative gustatory receptor 94a,FlyBase/NCBI
DmelGR97a,DmelGR97a,,,Drosophila melanogaster,Dmel,GR97a,GR,Q8IMQ6.1,Q8IMQ6.1,RecName: Full=Putative gustatory receptor 97a,FlyBase/NCBI
DmelGR98a,DmelGR98a,,,Drosophila melanogaster,Dmel,GR98a,GR,Q9VB30.2,Q9VB30.2,RecName: Full=Putative gustatory receptor 98a,FlyBase/NCBI
DmelGR98b,DmelGR98b,,,Drosophila melanogaster,Dmel,GR98b,GR,Q9VB26.2,Q9VB26.2,RecName: Full=Putative gustatory receptor 98b,FlyBase/NCBI
DmelGR98c,DmelGR98c,,,Drosophila melanogaster,Dmel,GR98c,GR,Q8IMN6.1,Q8IMN6.1,RecName: Full=Putative gustatory receptor 98c,FlyBase/NCBI
DmelGR98d,DmelGR98d,,,Drosophila melanogaster,Dmel,GR98d,GR,Q8IMN5.1,Q8IMN5.1,RecName: Full=Putative gustatory receptor 98d,FlyBase/NCBI
AaegGR61c__Gr60_,AaegGR61c__Gr60_,,,Aedes aegypti,Aaeg,GR61c__Gr60_,GR,,,Gustatory receptor GR61c/Gr60 [Aedes aegypti]; gene name based on Drosophila ortholog nomenclature; see accompanying FASTA for sequence,VectorBase / NCBI (Aedes aegypti LVPAgWG)
